0,1,2,3,4,5,6,7,8,9,10,11,12,13
-1.4148556129649368,0.10047577877628341,-1.282976884749353,1.1380025372820066,-0.8146267259989052,-0.9862939193787177,-0.5943142938795177,-0.4166187430875988,1.1358624134718665,-1.1528229022379908,1.461217067251291,-1.4007356241495217,-0.6658963987414355,0.8808969568814409
-1.4148556129649368,0.10047577877628341,-0.005874670186986805,-0.7308305322563394,1.2275560917471595,-0.9862939193787177,1.7227461324852906,-0.4166187430875988,0.09542541351290293,-0.5707999834450523,-0.5608253235288185,0.2755214881228212,-0.6658963987414355,1.5739708804703008
-0.7087693703434492,0.10047577877628341,-0.6444257774681699,0.6707942698974202,-0.8146267259989052,1.0138965478261448,1.2903726812142415,-0.4166187430875988,0.6156439134923847,1.7189548527642922,0.2271066879019283,-0.6996922769880036,-0.6658963987414355,-0.5052508902962789
0.7034031148995259,0.10047577877628341,0.13602557587549832,1.3716066709743,-0.8146267259989052,-0.9862939193787177,-1.2946981524455068,-0.4166187430875988,-0.7716054197862332,-0.9297722028203379,1.034025012861127,1.6047274384340167,1.5017351075783418,1.227433918675871
-0.7087693703434492,1.1603468629142941,0.7036265601254389,1.6052108046665932,1.2275560917471595,-0.9862939193787177,1.1529635092004027,-0.4166187430875988,-1.1184177531058876,0.8755443955912915,1.1479428940318372,0.2546984184051523,1.5017351075783418,-0.8517878520907088
0.7034031148995259,0.10047577877628341,-1.6377274999055658,0.6707942698974202,-0.8146267259989052,1.0138965478261448,0.9260091285284043,2.4002760715682414,1.482674746791521,1.4122601410650193,-0.07667432855329939,-0.3387590685484099,-0.6658963987414355,-0.8517878520907088
0.7034031148995259,-0.9593953053617273,-1.4248771308118382,1.1380025372820066,1.2275560917471595,-0.9862939193787177,-0.30997873217444,-0.4166187430875988,-0.9450115864460605,-1.351477431406838,0.08470933643854033,1.5006120898456727,1.5017351075783418,0.5343599950870109
-0.7087693703434492,0.10047577877628341,0.348875944969226,-0.2636222648717529,-0.8146267259989052,1.0138965478261448,-0.6600317239730928,-0.4166187430875988,-0.9450115864460605,0.11577795069991094,-1.386729962016469,-1.7130816699145548,-0.6658963987414355,-1.1983248138851388
1.4094893575210135,1.1603468629142941,-1.0701265156556252,-0.2636222648717529,-0.8146267259989052,-0.9862939193787177,-0.6935156576994178,2.4002760715682414,-1.4652300864255423,0.48172050443199793,-1.082948945561241,-1.4874984146398087,-0.6658963987414355,-0.15871392850184898
-1.4148556129649368,1.1603468629142941,1.5550280365003497,-0.9644346659486327,1.2275560917471595,-0.9862939193787177,-1.2826800600499586,-0.4166187430875988,-0.598199253126406,-1.658172143106111,-0.11464695561020286,1.104973765209964,-0.6658963987414355,-1.5448617756795688
0.7034031148995259,0.10047577877628341,-0.8572761465618975,0.6707942698974202,-0.8146267259989052,-0.9862939193787177,-0.6316190084252364,-0.4166187430875988,-1.6386362530853695,-0.8565836920739204,-1.377236805252243,-1.5777317167497071,1.5017351075783418,0.8808969568814409
-0.0026831277219616706,-2.0192663894997382,-0.7863260235306551,-0.9644346659486327,1.2275560917471595,-0.9862939193787177,1.2564024662927213,-0.4166187430875988,-1.1184177531058876,1.4087749738866184,0.7492303099343509,-0.5678128354427674,-0.6658963987414355,0.18782303329258096
-0.0026831277219616706,-0.9593953053617273,1.2712275443753793,-1.1980387996409259,-0.8146267259989052,-0.9862939193787177,-0.4400242175181745,-0.4166187430875988,-0.598199253126406,-0.030599070792924,-1.5670999405367603,0.23387534868748344,-0.6658963987414355,-1.5448617756795688
